cagr
0.2317781203244047
0.2675193090233583
0.22747518539683131
0.08795980608116194
0.17623175554209314
0.25331754183275
0.22961941443437928
0.2386902785461511
0.1918388028463307
0.16637637648309256
0.1617062924612931
0.18502267909983106
0.22385430871248713
0.23772679154508092
0.21114987797236018
0.2988620605460037
0.25666754168432915
0.15713146435271108
0.25448444061451925
0.17283998375409748
0.0636789165649343
0.16755123307264852
0.14408985832354082
0.2855816823353088
0.1153256598613166
0.17600285256395098
0.19330005831046626
0.13139213450884646
0.17446075466949162
0.2352188055349449
0.21472091638292468
0.2420461402500611
0.18172871763514298
0.15608325800688805
0.15786650516143763
0.12592348614572568
0.1584390849204338
0.17724071063258817
0.16708905014871767
0.237128168693449
0.20411504105606326
0.1840858857112273
0.19556418902864015
0.295115241995791
0.22776172758443392
-0.02252662335576583
0.3664348571173428
0.2197182323097684
0.19728985704513868
0.1589235062006027
0.2281190467571661
0.1003542565977944
0.20653171262747838
0.22746208289112357
0.2741761227739068
0.09847900731046355
0.2500828158980992
0.1346877239692803
0.16133918088510102
0.15144464560808735
0.1804183368964507
0.19815064928148818
0.17727529716017987
0.21039402966219956
0.1388460063477721
0.20428602310060362
0.08992925846655453
0.27246396281290375
0.1728404630012983
0.15514444866758348
0.1475451914417205
0.24707593911735093
0.16086651223128712
0.1812330968038951
0.3619880531644444
0.15224432970910984
0.222912354585044
0.18738202404217774
0.21229196886160007
0.1765499054571329
0.20827386776804246
0.19751122422640943
0.22011855804273361
0.26559939267515786
0.22702430067353507
0.17960755320763777
0.23329047001002934
0.12134306650856486
0.1481787013027207
0.20049999190208778
0.1587030332573054
0.1806278464305653
0.28309022416290297
0.22996814081477313
0.09050355618458039
0.18787731736004676
0.21282384751115346
0.16096942273436565
0.2450208098733786
0.17171618410188505
0.18510539105653878
0.16120050817264264
0.22914235621516688
0.12366532928202045
0.24510654250964614
0.21455291429825296
0.26419084377993896
0.11082767071935118
0.24213734566445022
0.16372862875795557
0.16163229675229163
0.20893765708317225
0.12722697989045684
0.24839709951201083
0.194911787867329
0.32192156728266874
0.11436111732872001
0.21320893072666092
0.11380876917982752
0.18692363000632795
0.12532413670024867
0.20108762595902085
0.1360407535996928
0.193663083752579
0.20745486192649487
0.21741274107065678
0.08589392834863596
0.22208853044395016
0.19165685599602078
0.15657953099571253
0.22636531260758508
0.10912621660580135
0.129172889782752
0.17221416109005427
0.1867944173268017
