date,mark,strategy,universe_ew,nifty500,midcap150,smallcap250
2019-07-30,close,505753.16522079677,456444.7517189778,1.0201180023698802,0.9779141897182376,0.9611504457828982
2019-07-31,close,508675.2659432986,457619.15159439616,1.0248321042389434,0.9884472494239509,0.9643156874786291
2019-08-01,close,508700.7356444806,451973.31057743466,1.0127042813918772,0.9796649894197909,0.9524163351434641
2019-08-02,close,501958.245433999,450113.9035634214,1.0140010383529652,0.978462462748264,0.9468265043342264
2019-08-05,close,495754.407445907,442032.4633994392,1.0013267737940668,0.9649605328464542,0.9277896367845161
2019-08-06,close,495782.0590023521,448482.5890853916,1.0111612088186597,0.98200786747078,0.9433101513907902
2019-08-07,close,492862.191244266,448173.4090387296,1.0039278666581546,0.9775609210133237,0.9418026438944241
2019-08-08,close,499622.8030762627,450434.15327938105,1.0183202773484303,0.9838816046816434,0.9494275224826499
2019-08-09,close,495840.4444282639,456712.5024271592,1.0259158929323133,0.9934368166121549,0.9578087750522507
2019-08-13,close,494615.30633519613,449843.18196551374,1.0083607897822948,0.9754102211378077,0.9440053865976893
2019-08-14,close,501826.5339772488,451624.6028005362,1.0178246145474064,0.9836258381392858,0.9473103740636512
2019-08-16,close,500376.42879864445,450830.6869355684,1.0198762341228975,0.9867501465655444,0.9487759578289481
2019-08-19,close,501289.295365586,451379.2069065751,1.021169959507221,0.9897501044076733,0.9539745004815392
2019-08-20,close,498021.55968547176,448177.321712182,1.0166566995988169,0.9828995176819827,0.9471025022304325
2019-08-21,close,495373.9810325333,439507.4102499755,1.0062576334018043,0.9695996574793837,0.9300692396614084
2019-08-22,close,487837.64942658413,428474.13577421417,0.9899545714555948,0.9531500535037722,0.9102847322409625
2019-08-23,close,486804.183264148,432056.6147719588,0.9980587340417516,0.9615790448030181,0.916047498440861
2019-08-26,close,489398.02592209686,439894.9537598944,1.0178321934893182,0.9744705263827368,0.9349987717063049
2019-08-27,close,492609.98934069776,449357.12194197014,1.0243705466765223,0.982820385492082,0.949086892167712
2019-08-28,close,486945.9357683789,445591.4774462405,1.0185446140290157,0.974445091035983,0.9440997149925952
2019-08-29,close,486010.42171376303,443263.7179817965,1.0111975877398358,0.970595875227241,0.9362337749507209
2019-08-30,close,488616.62257615343,445841.5067715508,1.0193146345272424,0.9796678155694303,0.9446953813382045
2019-09-03,close,483696.53540175094,439611.62396055117,0.9994229435858536,0.9649421628737986,0.9314579632530784
2019-09-04,close,486734.8154280047,441225.9409355667,1.0029160779129458,0.9683137593934971,0.9336467313793205
2019-09-05,close,494474.81249516713,445365.0218564126,1.004421255776605,0.9706651158934041,0.9399876957035497
2019-09-06,close,501412.55165558576,451812.68484339997,1.012848281288199,0.976964603439429,0.9504494134274637
2019-09-09,close,502331.521476944,458410.16398516746,1.018762129661881,0.9874792931724867,0.9574960938913589
2019-09-11,close,502589.49049801496,469721.6847419294,1.0236664629729275,0.9954094690603942,0.9726026116533241
2019-09-12,close,503138.80172316876,470814.9647649212,1.0199467182826762,0.9930241987648155,0.9750254539447031
2019-09-13,close,510049.41813070443,474520.97127788095,1.0278189652463356,0.9981932264551159,0.980920978626321
2019-09-16,close,505375.80914592394,478657.8837413921,1.023091221281831,0.9973439684885029,0.9847674809519277
2019-09-17,close,500067.1083696148,468033.8020066696,1.0054671497604164,0.9793738960069419,0.9651698834991658
2019-09-18,close,503937.8233637618,469283.89279961784,1.0081796530706058,0.9827257094791652,0.9666564291299974
2019-09-19,close,496424.0100276888,462050.6638359115,0.9955872410843535,0.9681102766194667,0.9533561254482673
2019-09-20,close,506272.01896621037,478268.0487680974,1.0482942347149236,1.022695943827945,0.9864706325266173
2019-09-23,close,507233.1984289613,491024.27698436467,1.0773776664067949,1.050567431570833,1.0183588704711908
2019-09-24,close,506653.942165133,490765.4973740498,1.0760384673710013,1.045269814071944,1.0186034255690952
2019-09-25,close,505266.54052366357,483939.3940258571,1.0612057201556575,1.0286661849409902,1.0021169183260994
2019-09-26,close,510164.4226880339,487633.14968085993,1.0725203225356006,1.0368591927453537,1.0071180700782394
2019-09-27,close,512270.74542696145,484002.0316355882,1.067045294898605,1.0279455167829656,0.9995683048415126
2019-09-30,close,509505.7147454769,476473.5985711712,1.0608366256845587,1.0146357650566291,0.9882855807174917
2019-10-01,close,504420.2549884516,467487.99879690557,1.0489672447566805,0.9980547451227897,0.9715283160446736
2019-10-03,close,502778.3628035286,463955.31382776174,1.044649521549598,0.9972139656050946,0.9670477172866441
2019-10-04,close,501693.82901560713,459176.12952631025,1.0325262460676785,0.9892357451733187,0.9583939604650928
2019-10-07,close,500495.97067918384,454089.07811468863,1.0267374502355393,0.9864986192476457,0.9483514800518716
2019-10-09,close,506205.35585257044,457528.10131148115,1.04232733374786,0.9977240856149902,0.9541579168049673
2019-10-10,close,504879.0254535213,453999.2538492553,1.0349219496059598,0.9883158334657228,0.9492371188707103
2019-10-11,close,510389.0840745092,454459.3230376972,1.0404500298363373,0.9904269672462884,0.9522503870413149
2019-10-14,close,514885.34109014616,455943.53852847876,1.043996216756811,0.9930976786554376,0.9524058542106969
2019-10-15,close,517744.67746522056,457209.0977454092,1.0509483801723931,0.995993068960912,0.9518171751535991
2019-10-16,close,517727.2941155468,458306.25685708516,1.0541277463043417,0.9942337908104407,0.9537247049172515
2019-10-17,close,518533.28267072706,463138.9693042199,1.067276452626911,1.010602849521332,0.9629985835942024
2019-10-18,close,523131.1203023586,471190.021580205,1.0772988454109134,1.028329873133912,0.9810589775744241
2019-10-22,close,521609.5429685811,473398.91292846814,1.0737814584697039,1.029536639029898,0.9892341051329343
2019-10-23,close,523522.7332200619,473235.65025608405,1.075552657194463,1.0308281894150633,0.9903974886701069
2019-10-24,close,519280.783646091,471348.15317115607,1.073176658905152,1.0287961878243985,0.9856129428618249
2019-10-25,close,520261.8112701705,469160.1115507745,1.0724324068094253,1.0273011546652029,0.9816144670110921
2019-10-29,close,526360.6427429176,478654.60338199744,1.0914540352193534,1.0458491747480028,0.998806690393754
2019-10-30,close,524192.2638308947,481483.7670406372,1.0970836732713476,1.050830263487289,1.0052839068439583
2019-10-31,close,530293.3342199447,485843.0911840199,1.1019091855865126,1.0644777400955234,1.012244993023587
2019-11-01,close,527724.2915114453,488037.3463512465,1.103542447568479,1.0680514063144326,1.0181265431281818
2019-11-04,close,535830.0723302432,490275.8318970635,1.1068120031091768,1.0670749716140504,1.0227678495219772
2019-11-05,close,531011.2179737238,486112.2534779989,1.1024738167589325,1.0571452948563302,1.0133489846084116
2019-11-06,close,531325.2546125035,485452.49579204293,1.1055902776730142,1.0557943953287394,1.0088089938980338
2019-11-07,close,529650.5031524226,487195.04307401355,1.1105673688264128,1.0628286817809853,1.0141368013880885
2019-11-08,close,525432.2180325494,484893.59619706095,1.1013528912501955,1.056312993787553,1.0094483307968405
2019-11-11,close,527395.7071844455,484876.30952098494,1.1027807639063554,1.0619610538417166,1.010318248216528
2019-11-13,close,525959.9547486907,479363.9864161871,1.0957573584368039,1.0536154339568302,1.0021396270137621
2019-11-14,close,530703.489997283,477732.5473125962,1.097646030761194,1.0562917976652582,1.0021029437490765
2019-11-15,close,525957.2799459874,476374.9189468237,1.0995733556893337,1.0592168625419454,1.0008749277931719
2019-11-18,close,527453.4498713252,477073.66455729544,1.099774197649993,1.066367021129403,1.0027003569168136
2019-11-19,close,528292.6879693768,476893.86260566517,1.1036114159398753,1.0692878467816314,1.0055005127878163
2019-11-20,close,530209.9182098776,477630.090672818,1.1084808861181281,1.071114952523446,1.006136356042367
2019-11-21,close,531808.0644891777,475907.90803242684,1.1048331413760377,1.0635606545375669,1.0034934141628742
2019-11-22,close,524599.4323567766,475726.7972217164,1.1010770177646103,1.0641555590366418,1.0036576154428956
2019-11-25,close,523987.0915676923,480016.2626768427,1.1150419761310675,1.074520462838816,1.0124039538372247
2019-11-26,close,529594.0026240264,477874.7419216671,1.110581768816045,1.06654365548186,1.0079652788102644
2019-11-27,close,532871.4680385008,479418.85750046745,1.1166206697312697,1.074254804772721,1.0086255775746058
2019-11-28,close,534696.1012859507,480295.96583492006,1.1227452126900963,1.083229242952354,1.0148617325711615
2019-11-29,close,538840.2367850089,480867.65470575524,1.1163607120236994,1.085649840118424,1.0220568929159273
2019-12-02,close,544349.8557830203,478645.0676027735,1.1145826922512196,1.0799071040513435,1.0146136838290016
2019-12-03,close,536851.4714655438,473993.0071480958,1.1083490125288649,1.0700099280144753,1.0066394408151984
2019-12-04,close,540183.8071272376,475594.4873159457,1.112777388287858,1.0763899608252205,1.010288552240354
2019-12-05,close,538013.1415631959,475553.80342908454,1.109993642923699,1.074024473577117,1.0116615544328729
2019-12-06,close,534978.8666430237,471103.8405879464,1.0999613975152114,1.0603614531458665,1.00121555810811
2019-12-09,close,543211.9941415433,469900.3866296734,1.1001910394551353,1.0606836342047479,0.9943225979914686
2019-12-10,close,540135.7632244563,463571.19104126695,1.091574540395749,1.0489890269972777,0.9851290731324004
2019-12-11,close,541293.5219449895,461875.2910580758,1.0962211896817986,1.05492959353911,0.9823638537039555
2019-12-12,close,545596.9836936044,465189.51402549556,1.102462448346065,1.0624429123552193,0.9877143698816728
2019-12-13,close,547228.2699990019,469401.02207166626,1.1129812618252823,1.0721479102166143,0.9959785853687052
2019-12-16,close,546001.9086198355,468693.28418012365,1.1095017695936311,1.0674692194887343,0.9953287675371313
2019-12-17,close,550277.9320684668,472676.2639834528,1.1184123315991903,1.0728586868509011,1.0022444363414351
2019-12-18,close,549137.0937010001,473372.2286432709,1.1221904341421616,1.0700834079050974,1.002495978727851
2019-12-19,close,546946.0400861122,474281.99202527874,1.1253819265811689,1.0716250725333418,1.0024523081746537
2019-12-20,close,551522.0954681209,474439.69460708566,1.126868157090049,1.0714795258269172,1.0031457965594246
2019-12-23,close,548867.2234512907,473887.75896626554,1.1259988524527795,1.0696312239628076,1.0032191630887959
2019-12-24,close,546532.4733260087,474194.8376444307,1.1226686653767883,1.0684286972912806,1.0036296662888495
2019-12-26,close,543484.5115391429,476248.68806548894,1.116847280094429,1.0699237304504763,1.0063320001206904
2019-12-27,close,545682.3797301832,480376.21184632095,1.1272539252333533,1.0795665530198064,1.01460669654049
2019-12-30,close,549307.4060115605,484511.3023436913,1.1290759028689206,1.0840078471779844,1.0228604310947553
2019-12-31,close,553893.4091243935,485764.5291549757,1.123145380823033,1.0856879931385548,1.0277480394085825
2020-01-01,close,561839.3504689364,489321.2103139027,1.1249643268818357,1.0895259043487395,1.0352209444716822
2020-01-02,close,568119.0281474633,498972.7360292708,1.135366424655613,1.1030801180188765,1.0518996021487454
2020-01-03,close,564765.9914943522,498543.2504642612,1.1310047435854425,1.098203596816245,1.054343406305659
2020-01-06,close,556140.366853366,486254.26683528826,1.1089060647593731,1.0749019930401231,1.0342008003489964
2020-01-07,close,559537.0081191882,492157.28016628715,1.1155042915876796,1.0826357515280987,1.0465735414808186
2020-01-08,close,561700.9860687214,491280.7306041263,1.1140021453007851,1.0846211216497148,1.0464250615999482
2020-01-09,close,566926.0295146904,500078.685244603,1.1312669749755866,1.0997593921926858,1.0658951410373745
2020-01-10,close,569209.8293424912,503259.47549837176,1.1351443616576007,1.1030928356922536,1.0730693395166053
2020-01-13,close,575808.6912206754,510034.6295399157,1.1424807774281045,1.1104436509041022,1.0833284258736846
2020-01-14,close,579615.7144221083,513618.4177261185,1.1462747957490902,1.1182339323848638,1.08923443148807
2020-01-15,close,587997.2182053981,518298.9132505396,1.1475510895670167,1.12854937856835,1.0994568345804634
2020-01-16,close,593431.3179810703,523590.80576874793,1.1501658245265456,1.1379223038471262,1.1075096845900216
2020-01-17,close,598513.0145229812,524994.0956656208,1.1511495711866813,1.1430856792381479,1.1117038045190777
2020-01-20,close,599665.6381511224,520311.2328790341,1.1405731577489353,1.1380735028528293,1.1058938741217264
2020-01-21,close,599644.7485795051,518059.06511911185,1.1362342135045,1.136844127759729,1.1058903804774705
2020-01-22,close,599424.4541696407,516816.9131506094,1.1316201536686707,1.13454081580369,1.104326974673012
2020-01-23,close,608881.8508928914,520467.2246146457,1.140165410674087,1.1489061344203095,1.1114208193343602
2020-01-24,close,610213.4606012842,522684.5872776133,1.1473146265793726,1.1579667701639416,1.117286648039804
2020-01-27,close,617620.8357382113,520931.8361434974,1.1377454545216885,1.1562258619861259,1.1164586543511856
2020-01-28,close,616903.3715787461,517313.9347280144,1.1328926580156413,1.1543083194558532,1.1138943194674478
2020-01-29,close,617414.1496931352,518943.15431256016,1.138850464252411,1.157448171705128,1.1144410747934763
2020-01-30,close,616012.1044522481,512148.50677486404,1.128599187422676,1.1491562486633886,1.1012001630640946
2020-01-31,close,608900.9226757508,508475.98523692566,1.122029760573634,1.144118636931316,1.1005311301891139
2020-02-03,close,601106.1390044555,493899.2681725495,1.0980507462592775,1.1266318360380774,1.0720666636151985
2020-02-04,close,611870.2383678483,503277.3869512183,1.1210930033533506,1.138837976330263,1.0915157811870901
2020-02-05,close,612669.5949294457,507306.83388453344,1.1322901321336631,1.1511204226627099,1.100082196902247
2020-02-06,close,614673.988141159,511576.8199746299,1.1383479804036667,1.1576573067784368,1.1090661031059688
2020-02-07,close,612885.7527356884,513468.64802227094,1.1379750964616122,1.1667165294472495,1.1133126276988616
2020-02-10,close,609546.7340566071,509984.72742512944,1.1317095851832286,1.158847115776587,1.1059672406510976
2020-02-11,close,607002.9131942322,509673.6959793674,1.136450971243174,1.1599337703129022,1.1068039684503554
2020-02-12,close,613226.6489596781,509692.26338837267,1.1421586723968582,1.1580232931567278,1.1044964164194169
2020-02-13,close,614831.6432753613,510216.50912781886,1.1400145897300447,1.1567925049888077,1.103306830550326
2020-02-14,close,606744.6861252566,507184.0112351851,1.1335815838354129,1.1497172393667918,1.1005031810350676
2020-02-17,close,601089.7287935123,502156.9204429988,1.1258684946518986,1.1395671229372053,1.088387222756045
2020-02-18,close,593697.0951661468,500019.4260873693,1.1208754877204856,1.1337339500816668,1.0829877955587468
2020-02-19,close,601113.125429011,506395.24015295604,1.1351004037945132,1.1500803995954434,1.0976820632985305
2020-02-20,close,604326.2170802134,508794.12834283034,1.1337558994993815,1.1587637443622272,1.102087548705061
2020-02-24,close,593296.5047570952,499636.78363308415,1.1110069474572901,1.1388775424252133,1.0836673093664946
2020-02-25,close,589266.0441376895,496386.2296219373,1.1072318764910836,1.133880909862911,1.080718673614622
2020-02-26,close,582311.9625096595,491319.05736172205,1.0956186637998202,1.1208664907738823,1.0743637347133697
2020-02-27,close,578270.6955614443,486527.75448049005,1.0906915936630386,1.1129207710629585,1.063909004277967
2020-02-28,close,564072.7405089544,465826.2664729868,1.0516039586477532,1.079671120556461,1.0233477944684357
2020-03-02,close,564253.46646536,459920.8265067022,1.0451891422137094,1.072522375043823,1.0114711508209333
2020-03-03,close,575384.7196598116,465614.0534616282,1.062162182624911,1.0910944173985573,1.0235329576139915
2020-03-04,close,572521.3409695002,457875.8586562371,1.0546832827464676,1.0747126410142893,1.00766307858214
2020-03-05,close,574494.4765827445,459327.7169615761,1.057310144013055,1.0773791131989794,1.0123218531972142
2020-03-06,close,564282.6174900711,448180.30723111366,1.0322602252065787,1.056058640320015,0.9893231930614566
2020-03-09,close,537917.1125705122,426851.3165816714,0.9834556287663314,1.0119523359741032,0.9433887583865453
2020-03-11,close,534544.4298009967,424718.48165693507,0.9819557561620105,1.004544997769468,0.94093796694112
2020-03-12,close,487749.12303111906,384671.20361444895,0.9003570780699345,0.9259978208440888,0.8579709031550086
2020-03-13,close,492391.1561361062,388116.40142822167,0.930190825011062,0.9472236177101364,0.8638838960579054
2020-03-16,close,470249.72272499587,366932.7072074859,0.8654075453384249,0.891792931759504,0.8170952653624575
2020-03-17,close,471661.2898756493,360663.840730639,0.8455848227684325,0.8703283252489346,0.7983151806655465
2020-03-18,close,458526.83331267216,341132.16134669055,0.7992282245656569,0.8237717491657397,0.7500260297622438
2020-03-19,close,442848.80416292656,326992.7501490348,0.7763769568077582,0.790784930575698,0.7114981209095725
2020-03-20,close,464360.8322288675,336876.2694516727,0.8166302330890597,0.8252922176716891,0.727507745711655
2020-03-23,close,413737.3133344404,298093.0592922191,0.7124932975400372,0.7180878834036931,0.6375446593033569
2020-03-24,close,410348.6568032122,297063.5613944255,0.7266697083858301,0.7255008739076068,0.6314552373655435
2020-03-25,close,432896.02107645763,304150.1898251038,0.7675997841798444,0.7493097715439848,0.6472238007139778
2020-03-26,close,447907.3390892993,316356.84782274894,0.7984938250944155,0.7771275624437262,0.6697682870964847
