cagr,turnover
0.34232865443474547,0.5539683383227497
0.29098759776390426,0.530022768912432
0.24211710182178559,0.5255076162697415
0.1433577915683677,0.48787371281349634
0.1347395213856657,0.5535087677026158
0.17711458643385858,0.46838742831856256
0.30976695172648605,0.5426376936120129
0.2555964610389869,0.4595055416892836
0.19785156159476935,0.5642202432798975
0.21566942444915949,0.5148829916462976
0.2452405305225167,0.47971198736271
0.23132373247637572,0.5692260550528611
0.21073140047017302,0.5601088873135429
0.20632146107880023,0.4836235490085806
0.2718109432752229,0.4053771718080679
0.22023299636247695,0.455054322845163
0.2536298253481135,0.502427965511253
0.22556028834038444,0.45884875867086716
0.15141540823331834,0.5147746442616657
0.17485807260328512,0.5490324148984054
0.15197934957470527,0.49802665641768445
0.10057969496324248,0.6239123441558095
0.2138197868230396,0.38857317033166383
0.0884374193856603,0.6154004472923865
0.2013497718524888,0.4749374284550417
0.3293214512079603,0.5709233616265452
0.2980593646295342,0.46403240019242054
0.11330902717183933,0.45925207719465844
0.1513163579066954,0.5946656633945161
0.21641369546608313,0.6984918830099116
0.1863293002726072,0.5107373139890677
0.2350807418902494,0.37381740345465225
0.13303299864158324,0.4833764043712119
0.21886019276322544,0.6427477016685075
0.26666686636893644,0.4980026741878285
0.1513576353344157,0.4806994998002511
0.24135706763491993,0.48087115167997174
0.253875649216436,0.5700318514699347
0.14353253937692267,0.5059180657644673
0.1491057226960959,0.42933597706614574
0.18255333611842128,0.6006442104005665
0.16801255894852218,0.493951720864142
0.23310921216809244,0.4561056485498586
0.2052136821083792,0.43038610560492985
0.23928031772097458,0.4156647834792627
0.2035687019321668,0.5157683302113418
0.2020721425356775,0.4213777149658361
0.18219802291553067,0.43589356349106284
0.17850728804736016,0.44416965584941526
0.13101439208109333,0.559838050455819
0.2236853483233967,0.5871809996702754
0.25312885478783453,0.3939734890529188
0.17661764564605908,0.4466964964659347
0.2540262987329953,0.462630909328287
0.19318936238621576,0.5803827116341023
0.11409359391004781,0.43839345581195627
0.21209754153788407,0.4836512622842477
0.23922623784851016,0.5388659472354246
0.21524756124562594,0.5514783141833776
0.1712100386945581,0.5295537051984529
0.11822734615797703,0.4341759755983354
0.1622420820998305,0.513594471141054
0.20313533643128334,0.455770125668439
0.15821479694003537,0.44519033836705096
0.11889831505144866,0.4993837371200076
0.199021907318494,0.365595144437568
0.26421227623485644,0.531927526118976
0.19949777457771556,0.45292171583958707
0.2792832091935935,0.48130995563169626
0.20720331970014594,0.4782474152747582
0.13882602933781074,0.37317936064352947
0.23569724670274894,0.5808498720427087
0.24339722655080354,0.44596404320438154
0.16569913636811862,0.36477565316107935
0.20491853553352124,0.40029406496429115
0.13352814143120195,0.5403665068775837
0.18767829959198856,0.3837271952646736
0.22197528203175865,0.45999238113444
0.24281306683190773,0.40377709782638
0.1434705874068427,0.5401524796557946
0.23456974253318474,0.4781815803982372
0.20631331518823415,0.510094260297382
0.1054369646948079,0.48514186770374
0.24287572874651286,0.5068704087803062
0.1370607644208941,0.5388144983252623
0.30843274363892226,0.49273341170355484
0.2476774063676519,0.3527929661332333
0.2660104078922074,0.46888385911059316
0.17163147634558218,0.5303368514106964
0.2612244216065589,0.4551259512781533
0.27871097135347944,0.4915211926495305
0.20109381925998893,0.4906177086444265
0.23205309796765383,0.5169324366447294
0.306850235473755,0.6334100057879848
0.19495088314714204,0.5381241488307397
0.2934441999975088,0.5173017410649204
0.21722801124831959,0.42883955788160055
0.10955922038156629,0.5306191820357583
0.3338892760919139,0.4308171534963191
0.28768963206160536,0.5115200478957544
0.1552742335829005,0.3487319110747944
0.228610627295309,0.4420719464226987
0.16401889812487092,0.3917831334195782
0.2540913886780387,0.614526063669687
0.22373331434114596,0.6810833471591472
0.33477542085916334,0.5153751521069059
0.1864096204148633,0.5589987466948988
0.14362440352544925,0.523541115732489
0.18102946036585377,0.48873940301576013
0.3356210110137483,0.4398786165787478
0.19829510542833462,0.4657563757148844
0.29846580333314443,0.519285183410903
0.1782923194186703,0.5043189596834224
0.1748000863576893,0.5018845790051569
0.24331389047264684,0.47757669360628546
0.11952550073869794,0.5167550974302761
0.17705961791108793,0.5002468627709361
0.16712553262443763,0.5334885922662489
0.17183302105950427,0.5261745576655205
0.262962608021712,0.4336227629377417
0.19187159320220304,0.49872533637984623
0.2540667039981135,0.41007523063198525
0.2330324772828103,0.48168025654293917
0.17532135954288708,0.562348031455146
0.13750631552035553,0.46058988893236474
0.25077017893026476,0.4760900923333182
0.2176531116445859,0.3617044985803079
0.21553482343283425,0.5538799668068299
0.2849248003056133,0.4578980386207503
0.2304215195261059,0.44250099169946056
0.2746589608623171,0.5536667877860818
0.15286701805740943,0.5019350180249738
0.2678813750327511,0.5109552877043755
